DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2013;166635.391;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2014;141299.319;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2015;119790.472;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2016;171215.140;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2017;168947.265;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2018;131605.704;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2019;176591.819;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2020;154997.664;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BE;2021;202011.523;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1990;107695.571;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1991;98487.879;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1992;102037.523;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1993;107328.423;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1994;109049.002;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1995;119161.631;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1996;123836.225;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1997;118326.780;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1998;118454.045;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;1999;105991.657;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2000;114690.134;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2001;120133.641;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2002;123064.484;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2003;118289.416;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2004;119393.061;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2005;123777.942;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2006;128306.723;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2007;115480.526;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2008;119127.255;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2009;112861.858;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2010;121565.280;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2011;142356.854;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2012;135907.616;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2013;124076.686;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2014;131507.128;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2015;139936.109;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2016;131104.640;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2017;136391.678;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2018;139064.278;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2019;135963.992;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2020;125964.017;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;BG;2021;141047.792;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1990;71.389;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1991;64.444;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1992;63.889;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1993;63.611;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1994;136.111;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1995;493.611;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1996;501.944;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1997;484.167;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1998;499.722;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;1999;507.778;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2000;514.722;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2001;517.222;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2002;520.278;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2003;559.444;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2004;583.307;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2005;593.421;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2006;599.690;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2007;854.525;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2008;983.869;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2009;1051.378;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2010;1081.826;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2011;1178.727;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2012;1316.410;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2013;1333.044;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2014;1420.607;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2015;1523.148;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2016;1610.401;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2017;1682.884;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2018;2287.738;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2019;2423.421;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2020;2505.870;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CY;2021;2765.235;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1990;477775.208;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1991;449556.708;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1992;425867.107;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1993;419718.576;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1994;389365.902;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1995;375840.777;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1996;380777.467;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1997;388413.676;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1998;369118.854;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;1999;335831.636;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2000;358337.088;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2001;366495.694;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2002;368886.220;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2003;392521.646;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2004;389491.481;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2005;386500.467;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2006;394012.805;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2007;395329.669;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2008;385819.049;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2009;367315.562;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2010;370562.131;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2011;376576.958;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2012;376440.113;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2013;352547.536;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2014;343075.171;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2015;332074.491;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2016;314389.106;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2017;318219.106;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2018;318005.731;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2019;309359.431;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2020;273378.645;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;CZ;2021;283375.969;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1990;2170227.607;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1991;1957915.754;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1992;1898446.880;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1993;1767920.326;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1994;1688022.390;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1995;1685231.849;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1996;1664017.861;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1997;1667773.426;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1998;1579036.828;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;1999;1593600.948;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2000;1572789.195;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2001;1564636.872;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2002;1562901.713;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2003;1581928.856;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2004;1604903.309;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2005;1602415.017;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2006;1633457.261;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2007;1611303.564;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2008;1584984.069;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2009;1499892.751;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2010;1531337.186;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2011;1455381.768;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2012;1470127.528;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2013;1441622.624;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2014;1407787.085;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2015;1401944.285;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2016;1347519.701;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2017;1343934.863;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2018;1317882.525;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2019;1224359.001;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2020;1138619.303;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DE;2021;1177637.657;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1990;117873.722;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1991;139221.917;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1992;150897.417;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1993;162260.917;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1994;176300.599;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1995;182087.393;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1996;206256.055;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1997;236278.705;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1998;237998.536;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;1999;277525.278;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2000;323499.421;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2001;316336.437;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2002;333012.762;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2003;331695.341;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2004;362200.195;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2005;364519.103;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2006;344255.985;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2007;315671.203;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2008;310084.950;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2009;279014.329;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2010;271700.298;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2011;240210.645;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2012;219461.388;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2013;195195.820;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2014;188676.480;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2015;187920.760;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2016;177799.553;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2017;181843.075;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2018;161465.732;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2019;145270.767;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2020;110799.259;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;DK;2021;111321.110;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1990;5661472.504;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1991;5585666.518;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1992;5533001.238;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1993;5483624.006;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1994;5363686.046;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1995;5418420.719;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1996;5581714.443;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1997;5466584.413;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1998;5297416.074;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;1999;5273840.988;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2000;5283885.448;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2001;5348277.545;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2002;5385995.612;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2003;5445019.800;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2004;5581236.940;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2005;5497706.141;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2006;5542950.970;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2007;5484459.492;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2008;5595176.949;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2009;5380023.904;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2010;5662398.351;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2011;5493169.957;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2012;5537154.820;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2013;5642720.294;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2014;5496099.507;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2015;5291934.898;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2016;5180118.431;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2017;5158383.516;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2018;5140392.575;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2019;4981730.797;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2020;4653328.550;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EA19;2021;4840987.591;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1990;72782.212;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1991;63859.464;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1992;53073.698;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1993;43498.986;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1994;47398.382;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1995;46235.525;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1996;49757.416;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1997;48465.190;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1998;40257.684;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;1999;38022.131;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2000;39331.119;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2001;39604.399;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2002;40445.674;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2003;45688.141;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2004;46257.696;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2005;46985.626;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2006;46614.945;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2007;54824.730;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2008;48926.061;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2009;44142.617;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2010;58739.659;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2011;59028.353;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2012;55254.672;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2013;62861.167;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2014;62030.667;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2015;56867.827;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2016;61339.574;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2017;68987.381;
ESTAT:NRG_BAL_S(1.0);14.12.2022 23:00;A;PPRD;TOTAL;GWH;EE;2018;69630.789;
